date,tvl,fees,revenue,dex_vol,stbl
2025-06-07,0.00,,,,
2025-06-08,0.00,,,,
2025-06-09,0.00,,,,
2025-06-10,0.00,,,,
2025-06-11,0.00,,,,
2025-06-12,0.00,,,,
2025-06-13,0.00,,,,
2025-06-14,0.00,,,,
2025-06-15,0.00,,,,
2025-06-16,0.00,,,,
2025-06-17,0.00,,,,
2025-06-18,0.00,,,,
2025-06-19,0.00,,,,
2025-06-20,0.00,,,,
2025-06-21,0.00,,,,
2025-06-22,0.00,,,,
2025-06-23,0.00,,,,
2025-06-24,0.00,,,,
2025-06-25,0.00,,,,
2025-06-26,0.00,,,,
2025-06-27,0.00,,,,
2025-06-28,0.00,,,,
2025-06-29,0.00,,,,
2025-06-30,0.00,,,,
2025-07-01,0.00,,,,
2025-07-02,0.00,,,,
2025-07-03,0.00,,,,
2025-07-04,0.00,,,,
2025-07-05,0.00,,,,
2025-07-06,0.00,,,,
2025-07-07,0.00,,,,
2025-07-08,0.00,,,,
2025-07-09,0.00,,,,
2025-07-10,0.00,,,,
2025-07-11,0.00,,,,
2025-07-12,0.00,,,,
2025-07-13,0.00,,,,
2025-07-14,0.00,,,,
2025-07-15,0.00,,,,
2025-07-16,0.00,,,,
2025-07-17,0.00,,,,
2025-07-18,0.00,,,,
2025-07-19,6740221.00,,,,
2025-07-20,6604767.00,,,,
2025-07-21,6763942.00,,,,
2025-07-22,7148479.00,,,,
2025-07-23,6910809.00,,,,
2025-07-24,6779990.00,,,,
2025-07-25,16140351.00,,,,
2025-07-26,15550447.00,,,,
2025-07-27,16261817.00,,,,
2025-07-28,16717556.00,,,,
2025-07-29,17562572.00,,,,
2025-07-30,16285426.00,,,,
2025-07-31,16051026.00,,,,
2025-08-01,16459977.00,,,,
2025-08-02,15578951.00,,,,
2025-08-03,15436780.00,,,,
2025-08-04,15185257.00,,,,
2025-08-05,15923495.00,,,,
2025-08-06,16364199.00,,,,
2025-08-07,15897207.00,,,,
2025-08-08,16284888.00,,,,
2025-08-09,17054920.00,,,,
2025-08-10,17253267.00,,,,
2025-08-11,17840967.00,,,,
2025-08-12,17951504.00,,,,
2025-08-13,17348938.00,,,,
2025-08-14,19267039.00,,,,
2025-08-15,19975694.00,,,,
2025-08-16,18307962.00,,,,
2025-08-17,18297362.00,,,,
2025-08-18,18974750.00,,,,
2025-08-19,18663440.00,,,,
2025-08-20,17998916.00,,,,
2025-08-21,17270846.00,,,,
2025-08-22,17685763.00,,,,
2025-08-23,17073958.00,,,,
2025-08-24,18735819.00,,,,
2025-08-25,18407530.00,,,,
2025-08-26,17885253.00,,,,
2025-08-27,16237114.00,,,,
2025-08-28,16911552.00,,,,
2025-08-29,16800267.00,,,,
2025-08-30,17904206.00,,,,
2025-08-31,17118886.00,,,,
2025-09-01,17200712.00,,,,
2025-09-02,16913410.00,,,,
2025-09-03,15892167.00,,,,
2025-09-04,16177163.00,,,,
2025-09-05,16496816.00,,,,
2025-09-06,15993375.00,,,,
2025-09-07,16196573.00,,,,
2025-09-08,16008495.00,,,,
2025-09-09,16298161.00,,,,
2025-09-10,16683465.00,,,,
2025-09-11,16519151.00,,,,
2025-09-12,17021786.00,,,,
2025-09-13,17042211.00,,,,
2025-09-14,17334303.00,,,,
2025-09-15,17652425.00,,,,
2025-09-16,17227343.00,,,,
2025-09-17,16724631.00,,,,
2025-09-18,16970141.00,,,,
2025-09-19,17742664.00,,,,
2025-09-20,17844249.00,,,,
2025-09-21,17127336.00,,,,
2025-09-22,17179546.00,,,,
2025-09-23,16988190.00,,,,
2025-09-24,15965851.00,,,,
2025-09-25,16012749.00,,,,
2025-09-26,15987734.00,,,,
2025-09-27,15179115.00,,,,
2025-09-28,15874185.00,,,,
2025-09-29,15812818.00,,,,
2025-09-30,15922538.00,,,,
2025-10-01,16059918.00,,,,
2025-10-02,15780087.00,,,,
2025-10-03,16945583.00,,,,
2025-10-04,17247333.00,,,,
2025-10-05,18006077.00,,,,
2025-10-06,17550633.00,,,,
2025-10-07,18273556.00,,,,
2025-10-08,18852798.00,,,,
2025-10-09,18179109.00,,,,
2025-10-10,18542589.00,,,,
2025-10-11,18755286.00,,,,
2025-10-12,14520284.00,,,,
2025-10-13,13601751.00,,,,
2025-10-14,15092441.00,,,,
2025-10-15,15587139.00,,,,
2025-10-16,14592478.00,,,,
2025-10-17,13973435.00,,,,
2025-10-18,13530467.00,,,,
2025-10-19,13671039.00,,,,
2025-10-20,13963545.00,,,,
2025-10-21,14153524.00,,,,
2025-10-22,14498776.00,,,,
2025-10-23,14072234.00,,,,
2025-10-24,13873106.00,,,,
2025-10-25,14132145.00,,,,
2025-10-26,14338531.00,,,,
2025-10-27,14310583.00,,,,
2025-10-28,14582743.00,,,,
2025-10-29,14190413.00,,,,
2025-10-30,13911386.00,,,,
2025-10-31,13876989.00,,,,
2025-11-01,13703427.00,,,,
2025-11-02,13763297.00,,,,
2025-11-03,14153336.00,,,,
2025-11-04,14045890.00,,,,
2025-11-05,12863309.00,,,,
2025-11-06,12961357.00,,,,
2025-11-07,13348660.00,,,,
2025-11-08,13267992.00,,,,
2025-11-09,15052313.00,,,,
2025-11-10,14673400.00,,,,
2025-11-11,15054127.00,,,,
2025-11-12,15464226.00,,,,
2025-11-13,14760654.00,,,,
2025-11-14,14664073.00,,,,
2025-11-15,14190744.00,,,,
2025-11-16,13829852.00,,,,
2025-11-17,14089762.00,,,,
2025-11-18,13656828.00,,,,
2025-11-19,13185255.00,,,,
2025-11-20,13739616.00,,,,
2025-11-21,13232194.00,,,,
2025-11-22,12495369.00,,,,
2025-11-23,12123280.00,,,,
2025-11-24,12273230.00,,,,
2025-11-25,12306540.00,,,,
2025-11-26,12636771.00,,,,
2025-11-27,12634666.00,,,,
2025-11-28,12588537.00,,,,
2025-11-29,12704628.00,,,,
2025-11-30,12282664.00,,,,
2025-12-01,12154000.00,,,,
2025-12-02,11803988.00,,,,
2025-12-03,10691317.00,,,,
2025-12-04,11392844.00,,,,
2025-12-05,11391438.00,,,,
2025-12-06,11085112.00,,,,
2025-12-07,10842873.00,,,,
2025-12-08,11157861.00,,,,
2025-12-09,10971167.00,,,,
2025-12-10,11235029.00,,,,
2025-12-11,11450718.00,,,,
2025-12-12,11206331.00,,,,
